tconst;titleType;primaryTitle;originalTitle;isAdult;startYear;endYear;runtimeMinutes;genres
tt0272781;movie;Plaza Real;Plaza Real;False;1988;;99.0;['Drama', 'Romance']
tt0273067;movie;Adieu foulards;Adieu foulards;False;1983;;90.0;['Comedy']
tt0273080;movie;Anak ni Zuma;Anak ni Zuma;False;1987;;115.0;['Action', 'Horror', 'Sci-Fi']
tt0273278;movie;In Search of a Golden Sky;In Search of a Golden Sky;False;1984;;94.0;['Adventure', 'Drama']
tt0273301;movie;Jungle Heat;Jungle Heat;False;1985;;90.0;['Action', 'War']
tt0273422;movie;Aluga-se Moças 2;Aluga-se Moças 2;False;1983;;80.0;['Drama']
tt0273501;movie;Fright Show;Fright Show;False;1985;;58.0;['Comedy', 'Drama', 'Horror']
tt0273628;movie;Gjurmët e barëdha;Gjurmët e barëdha;False;1980;;99.0;['Drama']
tt0273682;movie;Instrumento da Máfia;Instrumento da Máfia;False;1988;;86.0;['Crime']
tt0273692;movie;J.S. Brown, o Último Herói;J.S. Brown, o Último Herói;False;1980;;90.0;['Crime']
tt0273706;movie;Karma - Enigma do Medo;Karma - Enigma do Medo;False;1984;;85.0;['Thriller']
tt0273709;movie;Kembara Seniman Jalanan;Kembara Seniman Jalanan;False;1986;;;['Drama', 'Musical']
tt0273739;movie;Lili, a Estrela do Crime;Lili, a Estrela do Crime;False;1989;;91.0;['Crime']
tt0273820;movie;Mistério no Colégio Brasil;Mistério no Colégio Brasil;False;1988;;83.0;['Mystery', 'Thriller']
tt0273871;movie;Chveni jeria, bichebo!;Chveni jeria, bichebo!;False;1986;;88.0;['Drama']
tt0273876;movie;Ne zabudte vyklyuchit televizor;Ne zabudte vyklyuchit televizor;False;1986;;82.0;['Comedy', 'Family']
tt0273903;movie;Obida;Obida;False;1986;;87.0;['Comedy', 'Drama']
tt0273905;movie;Ochen strashnaya istoriya;Ochen strashnaya istoriya;False;1986;;74.0;['Drama', 'Family']
tt0273906;movie;Ochnaya stavka;Ochnaya stavka;False;1987;;90.0;['Crime', 'Drama', 'Mystery']
tt0273954;movie;Pervotsvet;Pervotsvet;False;1986;;84.0;['Drama']
tt0273961;movie;Plata za proyezd;Plata za proyezd;False;1986;;93.0;['Drama']
tt0273971;movie;Po zovu serdtsa;Po zovu serdtsa;False;1986;;79.0;['War']
tt0273972;movie;Pod znakom odnorogoy korovy;Pod znakom odnorogoy korovy;False;1986;;76.0;['Family']
tt0273980;movie;Polyot v stranu chudovishch;Polyot v stranu chudovishch;False;1987;;73.0;['Family', 'Fantasy']
tt0273985;movie;Poputchik;Poputchik;False;1987;;82.0;['Drama']
tt0273990;movie;The Last Sunday;Verjin kirakin;False;1986;;85.0;['Drama']
tt0274007;movie;Proka;Proka;False;1985;;89.0;['Drama']
tt0274018;movie;There Were the Trees...;Puud olid...;False;1985;;84.0;['Drama']
tt0274026;movie;Raaja Paarvai;Raaja Paarvai;False;1981;;144.0;['Drama', 'Romance']
tt0274044;movie;Relación prohibida;Relación prohibida;False;1987;;67.0;['Drama', 'Romance']
tt0274306;movie;Number 14;14 Numara;False;1985;;83.0;['Drama']
tt0274332;movie;Amor Maldito;Amor Maldito;False;1984;;76.0;['Drama']
tt0274336;movie;Anbukku Naan Adimai;Anbukku Naan Adimai;False;1980;;131.0;['Action', 'Drama']
tt0274348;movie;As Aventuras da Turma da Mônica;As Aventuras da Turma da Mônica;False;1982;;85.0;['Animation', 'Family']
tt0274349;movie;As Aventuras de Sergio Mallandro;As Aventuras de Sergio Mallandro;False;1985;;82.0;['Family']
tt0274443;movie;La corneta vengadora;La corneta vengadora;False;1989;;;['Comedy', 'Drama']
tt0274444;movie;Corpo Devasso;Corpo Devasso;False;1980;;84.0;['Drama']
tt0274459;movie;O Diabo na Cama;O Diabo na Cama;False;1988;;80.0;['Comedy']
tt0274580;movie;El jardín de la paz;El jardín de la paz;False;1989;;90.0;['Action', 'Crime', 'Drama']
tt0274599;movie;Kaiyum Thalayum Purathidaruthu;Kaiyum Thalayum Purathidaruthu;False;1985;;;['Comedy', 'Drama']
tt0274608;movie;Kharag wa lam ya'ud;Kharag wa lam ya'ud;False;1984;;95.0;['Comedy', 'Drama']
tt0274681;movie;Mônica e a Sereia do Rio;Mônica e a Sereia do Rio;False;1987;;60.0;['Animation', 'Family']
tt0274707;movie;Os Paspalhões em Pinóquio 2000;Os Paspalhões em Pinóquio 2000;False;1980;;95.0;['Comedy', 'Family']
tt0274730;movie;Postaraysya ostatsya zhivym;Postaraysya ostatsya zhivym;False;1986;;68.0;['War']
tt0274732;movie;The Victims Have No Grievance;Postradavshie pretenziy ne imeyut;False;1986;;97.0;['Crime', 'Mystery']
tt0274737;movie;Priblizheniye k budushchemu;Priblizheniye k budushchemu;False;1986;;77.0;['Drama']
tt0274744;movie;Mevludi;Mevludi;False;1986;;80.0;['Drama']
tt0274746;movie;O Quebra-Nozes;O Quebra-Nozes;False;1986;;60.0;['Family', 'Musical']
tt0274752;movie;Razmakh krylyev;Razmakh krylyev;False;1986;;94.0;['Action', 'Drama']
tt0274821;movie;Die Senkrechtstarter;Die Senkrechtstarter;False;1989;;88.0;['Comedy', 'Crime']
tt0274829;movie;Sexo Frágil;Sexo Frágil;False;1986;;93.0;['Comedy']
tt0274866;movie;Soldyer!;Soldyer!;False;1986;;;['Action', 'Comedy', 'War']
tt0274877;movie;Special Silencers;Serbuan Halilintar;False;1982;;86.0;['Action', 'Drama', 'Fantasy']
tt0274915;movie;Swara Kalpana;Swara Kalpana;False;1989;;146.0;['Drama', 'Musical']
tt0274949;movie;Tensão e Desejo;Tensão e Desejo;False;1983;;80.0;['Crime']
tt0274983;movie;Tracking;Tracking;False;1981;;79.0;['Horror']
tt0274987;movie;Os treze Pontos;Os treze Pontos;False;1985;;88.0;['Drama']
tt0275037;movie;Vellarikka Pattanam;Vellarikka Pattanam;False;1985;;;['Comedy', 'Drama']
tt0275040;movie;Vento Sul;Vento Sul;False;1986;;90.0;['Drama']
tt0275053;movie;Visita al pasado;Visita al pasado;False;1981;;85.0;['Adventure', 'Drama', 'Family']
tt0275175;movie;Aan Paavam;Aan Paavam;False;1985;;136.0;['Comedy']
tt0275183;movie;Adik Manja;Adik Manja;False;1980;;100.0;['Comedy']
tt0275189;movie;Akkacheyude Kunjuvava;Akkacheyude Kunjuvava;False;1985;;140.0;['Drama', 'Family']
tt0275254;movie;Chelovek, kotoryy bral intervyu;Chelovek, kotoryy bral intervyu;False;1987;;91.0;['Mystery']
tt0275262;movie;Strange Games;Otar khagher;False;1986;;80.0;['Comedy', 'Drama']
tt0275278;movie;El coyote emplumado;El coyote emplumado;False;1983;;98.0;['Action', 'Comedy']
tt0275307;movie;Doce Delírio;Doce Delírio;False;1983;;90.0;['Drama']
tt0275323;movie;Ellam Un Kairasi;Ellam Un Kairasi;False;1980;;131.0;['Drama']
tt0275332;movie;Erótica, a Fêmea Sensual;Erótica, a Fêmea Sensual;False;1984;;90.0;['Adult', 'Drama']
tt0275334;movie;Esok Masih Ada;Esok Masih Ada;False;1980;;;['Crime', 'Drama', 'Family']
tt0275335;movie;Esok Untuk Siapa;Esok Untuk Siapa;False;1982;;;['Drama', 'Family']
tt0275337;movie;Estranho Desejo;Estranho Desejo;False;1983;;90.0;['Drama']
tt0275346;movie;A Filha de Calígula;A Filha de Calígula;False;1981;;70.0;['Drama']
tt0275347;movie;O Filho Adotivo;O Filho Adotivo;False;1984;;90.0;['Drama']
tt0275359;movie;Fronteira das Almas;Fronteira das Almas;False;1987;;90.0;['Drama']
tt0275366;movie;Gayathridevi Ente Amma;Gayathridevi Ente Amma;False;1985;;;['Drama']
tt0275429;movie;Ithu Nalla Thamasa;Ithu Nalla Thamasa;False;1985;;;['Action', 'Comedy']
tt0275430;movie;Janakeeya Kodathi;Janakeeya Kodathi;False;1985;;;['Crime', 'Drama']
tt0275432;movie;Jeevante Jeevan;Jeevante Jeevan;False;1985;;128.0;['Drama']
tt0275444;movie;Kami;Kami;False;1982;;105.0;['Drama']
tt0275453;movie;Khromoy dervish;Khromoy dervish;False;1987;;101.0;['Biography', 'Drama', 'History']
tt0275461;movie;Koodum Thedi;Koodum Thedi;False;1985;;;['Drama', 'Romance']
tt0275466;movie;Lashkar;Lashkar;False;1989;;176.0;['Action', 'Crime', 'Drama']
tt0275476;movie;El loco Bronco;El loco Bronco;False;1989;;;['Drama', 'Western']
tt0275504;movie;Matinya Seorang Patriot;Matinya Seorang Patriot;False;1984;;;['Drama', 'Romance', 'Thriller']
tt0275544;movie;Naayakan;Naayakan;False;1985;;;['Drama']
tt0275619;movie;Rahsia;Rahsia;False;1987;;;['Drama', 'Horror', 'Thriller']
tt0275621;movie;Ranjau Sepanjang Jalan;Ranjau Sepanjang Jalan;False;1983;;;['Drama']
tt0275635;movie;El robo imposible;El robo imposible;False;1981;;;['Action', 'Comedy', 'Drama']
tt0275638;movie;Rozana Cinta 87;Rozana Cinta 87;False;1987;;;['Drama', 'Musical', 'Romance']
tt0275663;movie;Sekunda na podvig;Sekunda na podvig;False;1985;;135.0;['Adventure', 'War']
tt0275684;movie;Skateboard Madness;Skateboard Madness;False;1980;;92.0;['Comedy', 'Documentary', 'Sport']
tt0275694;movie;Soshedshie s nebes;Soshedshie s nebes;False;1987;;80.0;['Drama', 'War']
tt0275704;movie;The Step;Sapekhuri;False;1985;;89.0;['Drama']
tt0275714;movie;Bande;Bande;False;1986;;82.0;['Crime', 'Drama', 'Mystery']
tt0275718;movie;Tam, gde nas net;Tam, gde nas net;False;1986;;95.0;['Drama', 'Music', 'Romance']
tt0275728;movie;Tiada Esok Bagimu;Tiada Esok Bagimu;False;1980;;;['Drama']
tt0275729;movie;Tikhaya zastava;Tikhaya zastava;False;1986;;90.0;['Drama']
tt0275730;movie;Tikhoe sledstvie;Tikhoe sledstvie;False;1986;;86.0;['Crime']
tt0275771;movie;Vasantha Sena;Vasantha Sena;False;1985;;;['Drama', 'Mystery']
tt0275801;movie;Apple Garden;Khndzori aygin;False;1985;;85.0;['Drama']
tt0275907;movie;Allá en el rancho de las flores;Allá en el rancho de las flores;False;1983;;87.0;['Comedy', 'Drama', 'Musical']
tt0275909;movie;Alors heureux?;Alors heureux?;False;1980;;92.0;['Comedy', 'Drama']
tt0275942;movie;Aszparuh;Khan Asparuh;False;1981;;323.0;['Drama', 'History', 'War']
tt0276062;movie;Detik 12 Malam;Detik 12 Malam;False;1980;;;['Drama', 'Thriller']
tt0276106;movie;Los enemigos;Los enemigos;False;1983;;90.0;['Drama']
tt0276187;movie;Hasta que la muerte nos separe;Hasta que la muerte nos separe;False;1989;;90.0;['Drama', 'Horror', 'Mystery']
tt0276270;movie;Langit petang;Langit petang;False;1982;;;['Drama']
tt0276337;movie;Mogudu Pellalu;Mogudu Pellalu;False;1985;;132.0;['Comedy', 'Drama', 'Romance']
tt0276396;movie;Pemburu;Pemburu;False;1982;;;['Drama', 'Thriller']
tt0276425;movie;Prokurorat;Prokurorat;False;1988;;77.0;['Drama']
tt0276615;movie;The Troubleshooters;Wan zhu;False;1989;;110.0;['Comedy', 'Drama']
tt0276618;movie;Welcome to the Parade;Welcome to the Parade;False;1986;;85.0;['Drama']
tt0276753;movie;Acorralado;Acorralado;False;1984;;;['Action']
tt0276767;movie;Al margen de la ley;Al margen de la ley;False;1989;;;['Action', 'Crime', 'Drama']
tt0276770;movie;Alla en la plaza Garibaldi;Alla en la plaza Garibaldi;False;1981;;;['Drama', 'Musical']
tt0277024;movie;Hum Rahe Na Hum;Hum Rahe Na Hum;False;1984;;;['Drama']
tt0277025;movie;Los humillados;Los humillados;False;1984;;93.0;['Action', 'Comedy', 'Drama']
tt0277032;movie;Incredible Manitoba Animation;Incredible Manitoba Animation;False;1989;;50.0;['Animation', 'Comedy', 'Family']
tt0277122;movie;Maeve;Maeve;False;1981;;110.0;['Drama']
tt0277147;movie;El mil hijos;El mil hijos;False;1989;;;['Comedy']
tt0277315;movie;Shock: Diversão Diabólica;Shock: Diversão Diabólica;False;1984;;74.0;['Crime', 'Horror']
tt0277446;movie;Yeh Ishq Nahin Aasaan;Yeh Ishq Nahin Aasaan;False;1984;;;['Romance']
tt0277559;movie;Akkare Ninnoru Maran;Akkare Ninnoru Maran;False;1985;;;['Comedy']
tt0277597;movie;Barrio de campeones;Barrio de campeones;False;1981;;95.0;['Action', 'Drama']
tt0277628;movie;Chiquita... No te la acabas;Chiquita... No te la acabas;False;1989;;85.0;['Comedy']
tt0277653;movie;Cycling Through China;Cycling Through China;False;1982;;57.0;['Documentary', 'Family']
tt0277675;movie;Días de violencia;Días de violencia;False;1987;;90.0;['Action', 'Crime', 'Drama']
tt0277689;movie;Elektra;Elektra;False;1981;;118.0;['Drama', 'Music']
tt0277692;movie;En la tormenta;En la tormenta;False;1982;;;['Drama', 'Thriller', 'War']
tt0277698;movie;El fantasma del lago;El fantasma del lago;False;1981;;;['Comedy', 'Drama', 'Fantasy']
tt0277704;movie;Fieras contra fieras;Fieras contra fieras;False;1982;;85.0;['Comedy']
tt0277793;movie;Lavina;Lavina;False;1982;;153.0;['Adventure', 'Drama']
tt0277815;movie;Mamá solita;Mamá solita;False;1980;;95.0;['Adventure', 'Drama', 'Family']
tt0277903;movie;Morir de madrugada;Morir de madrugada;False;1980;;90.0;['Crime', 'Drama', 'Mystery']
tt0277926;movie;La noche de la bestia;La noche de la bestia;False;1988;;80.0;['Action', 'Fantasy', 'Horror']
tt0277937;movie;Orikkal Oridathu;Orikkal Oridathu;False;1985;;;['Drama', 'Romance']
tt0278282;movie;Adhyayam Onnu Muthal;Adhyayam Onnu Muthal;False;1985;;;['Drama']
tt0278333;movie;Azhiyatha Bandhangal;Azhiyatha Bandhangal;False;1985;;;['Drama']
tt0278383;movie;La casa que arde de noche;La casa que arde de noche;False;1985;;103.0;['Drama']
tt0278473;movie;Harnessing the Sun;Harnessing the Sun;False;1980;;100.0;['Documentary', 'Drama']
tt0278575;movie;La muerte del Palomo;La muerte del Palomo;False;1981;;85.0;['Action', 'Adventure']
tt0278627;movie;Perempuan;Perempuan;False;1988;;;['Drama']
tt0278650;movie;Protezione a vista;Protezione a vista;False;1989;;;['Thriller']
tt0278747;movie;La sucesion;La sucesion;False;1980;;100.0;['Action', 'Drama', 'Thriller']
tt0278782;movie;Turumba;Turumba;False;1981;;87.0;['Comedy', 'Documentary', 'Drama']
tt0278827;movie;Yo ho ho;Yo ho ho;False;1981;;98.0;['Adventure', 'Drama']
tt0278835;movie;¿Cómo ves?;¿Cómo ves?;False;1986;;70.0;['Drama']
tt0278838;movie;El último triunfo;El último triunfo;False;1989;;90.0;['Crime', 'Drama', 'Sport']
tt0278891;movie;Aaahh Belinda;Aaahh Belinda;False;1986;;100.0;['Comedy', 'Fantasy']
tt0278892;movie;Aaradhanai;Aaradhanai;False;1981;;;['Adventure']
tt0278916;movie;O Amor Uniu Dois Corações;O Amor Uniu Dois Corações;False;1982;;80.0;['Drama']
tt0278919;movie;Son of Sarawak;Anak Sarawak;False;1988;;;['Drama']
tt0278923;movie;Anjos do Sexo;Anjos do Sexo;False;1981;;90.0;['Drama']
tt0278960;movie;Bacanais na Ilha das Ninfetas;Bacanais na Ilha das Ninfetas;False;1984;;86.0;['Adventure']
tt0278964;movie;Bagong hari;Bagong hari;False;1986;;;['Action', 'Drama']
tt0278966;movie;Banquete das Taras;Banquete das Taras;False;1982;;90.0;['Horror']
tt0278978;movie;Bilanggo sa dilim;Bilanggo sa dilim;False;1986;;85.0;['Drama', 'Thriller']
tt0278985;movie;O Bordel - Noites Proibidas;O Bordel - Noites Proibidas;False;1980;;89.0;['Drama']
tt0278989;movie;Brutal;Brutal;False;1980;;105.0;['Drama']
tt0279007;movie;Casais Proibidos;Casais Proibidos;False;1981;;90.0;['Drama']
tt0279015;movie;Chapeuzinho Vermelho;Chapeuzinho Vermelho;False;1980;;60.0;['Comedy']
tt0279024;movie;Colegiais e Lições de Sexo;Colegiais e Lições de Sexo;False;1980;;80.0;['Drama']
tt0279043;movie;Dhwani;Dhwani;False;1988;;127.0;['Drama', 'Musical', 'Romance']
tt0279063;movie;Ellaam Inbamayam;Ellaam Inbamayam;False;1981;;136.0;['Comedy', 'Drama']
tt0279105;movie;Garjanai;Garjanai;False;1981;;124.0;['Action', 'Crime', 'Drama']
tt0279145;movie;Ivone, a Rainha do Pecado;Ivone, a Rainha do Pecado;False;1984;;80.0;['Crime', 'Drama', 'Romance']
tt0279146;movie;Ixe;Ixe;False;1980;;48.0;['Drama']
tt0279160;movie;Kadal Meengal;Kadal Meengal;False;1981;;137.0;['Drama']
tt0279171;movie;Kazhugu;Kazhugu;False;1981;;139.0;['Action', 'Thriller']
tt0279198;movie;A Longa Noite do Prazer;A Longa Noite do Prazer;False;1983;;96.0;['Drama']
tt0279199;movie;De loper;De loper;False;1985;;;['Thriller']
tt0279222;movie;A Menina e o Cavalo;A Menina e o Cavalo;False;1985;;80.0;['Drama']
tt0279223;movie;The Girl and the Rapist;A Menina e o Estuprador;False;1983;;78.0;['Drama']
tt0279225;movie;Meu Homem, Meu Amante;Meu Homem, Meu Amante;False;1984;;90.0;['Drama']
tt0279228;movie;Miakhloeba;Miakhloeba;False;1989;;92.0;['Drama']
tt0279238;movie;Moral;Moral;False;1982;;140.0;['Drama']
tt0279249;movie;Murattu Kaalai;Murattu Kaalai;False;1980;;144.0;['Action', 'Drama']
tt0279255;movie;Naan Potta Savaal;Naan Potta Savaal;False;1980;;140.0;['Action']
tt0279266;movie;Netri Kann;Netri Kann;False;1981;;149.0;['Drama']
tt0279274;movie;Noite de Orgia;Noite de Orgia;False;1980;;97.0;['Crime']
tt0279302;movie;Ousadia;Ousadia;False;1982;;85.0;['Comedy']
tt0279310;movie;Panneer Pushpangal;Panneer Pushpangal;False;1981;;111.0;['Adventure', 'Comedy']
tt0279327;movie;Los piratas;Los piratas;False;1986;;91.0;['Action', 'Adventure', 'Drama']
tt0279335;movie;Ponedelnik sutrin;Ponedelnik sutrin;False;1988;;106.0;['Drama']
tt0279346;movie;Promiscuidade, os Pivetes de Kátia;Promiscuidade, os Pivetes de Kátia;False;1984;;90.0;['Drama']
tt0279355;movie;Quero Ser Feliz;Quero Ser Feliz;False;1986;;75.0;['Drama']
tt0279361;movie;Rastros na Areia;Rastros na Areia;False;1988;;92.0;['Drama']
tt0279364;movie;A Reencarnação do Sexo;A Reencarnação do Sexo;False;1982;;80.0;['Horror']
tt0279403;movie;O Sexo Nosso de Cada Dia;O Sexo Nosso de Cada Dia;False;1981;;80.0;['Drama']
tt0279424;movie;Sofia e Anita - Deliciosamente Impuras;Sofia e Anita - Deliciosamente Impuras;False;1980;;85.0;['Drama']
tt0279440;movie;Stenata;Stenata;False;1984;;98.0;['Drama']
tt0279457;movie;Tara das Cocotas na Ilha do Pecado;Tara das Cocotas na Ilha do Pecado;False;1980;;85.0;['Adventure']
tt0279458;movie;Os Tarados;Os Tarados;False;1983;;85.0;['Crime', 'Drama']
tt0279491;movie;Ullasa Paravaigal;Ullasa Paravaigal;False;1980;;126.0;['Drama', 'Romance']
tt0279506;movie;Volúpia ao Prazer;Volúpia ao Prazer;False;1981;;96.0;['Drama']
tt0279515;movie;Woman in the Wind;Woman in the Wind;False;1988;;55.0;['Drama']
tt0279657;movie;Devil, My Friend;Arkadasim Seytan;False;1988;;90.0;['Comedy', 'Fantasy', 'Musical']
tt0279856;movie;Ei, maestro;Ei, maestro;False;1986;;87.0;['Drama', 'Music']
tt0279957;movie;Metichara;Metichara;False;1988;;86.0;['Drama']
tt0280045;movie;Prends ta rolls et va pointer;Prends ta rolls et va pointer;False;1981;;90.0;['Comedy']
tt0280127;movie;Sumber ilhamku;Sumber ilhamku;False;1980;;;['Drama']
tt0280206;movie;The Wonderful World of Jonathan Winters;The Wonderful World of Jonathan Winters;False;1986;;60.0;['Comedy']
tt0280356;movie;Night Journey;Gece Yolculugu;False;1988;;100.0;['Drama']
tt0280398;movie;Adhikar;Adhikar;False;1986;;;['Drama', 'Family', 'Romance']
tt0280442;movie;Ates Dagli;Ates Dagli;False;1985;;84.0;['Adventure', 'Drama']
tt0280447;movie;Auto Raja;Auto Raja;False;1980;;114.0;['Drama']
tt0280450;movie;Ayrilik Kolay Degil;Ayrilik Kolay Degil;False;1980;;;['Drama', 'Romance']
tt0280464;movie;Bava Bava Panneeru;Bava Bava Panneeru;False;1989;;;['Comedy']
tt0280554;movie;Choopulu Kalasina Subhavela;Choopulu Kalasina Subhavela;False;1988;;122.0;['Comedy', 'Drama']
tt0280602;movie;Diana, René, y El Tíbiri;Diana, René, y El Tíbiri;False;1988;;;['Drama']
tt0280642;movie;Engeyo Ketta Kural;Engeyo Ketta Kural;False;1982;;120.0;['Drama', 'Romance']
tt0280671;movie;Final Score;Final Score;False;1986;;88.0;['Action', 'Adventure', 'Crime']
tt0280706;movie;Gopurangal Saayvathillai;Gopurangal Saayvathillai;False;1982;;135.0;['Drama']
tt0280802;movie;Jungle Virgin Force;Perawan Rimba;False;1988;;93.0;['Action']
tt0280890;movie;Maayadhaari Krishnudu;Maayadhaari Krishnudu;False;1980;;129.0;['Action']
tt0280910;movie;Mamito;Mamito;False;1980;;90.0;['Drama']
tt0280968;movie;My Dear Kuttichaathan;My Dear Kuttichaathan;False;1984;;96.0;['Action', 'Adventure', 'Comedy']
tt0280976;movie;Dakhatuli tsre;Dakhatuli tsre;False;1988;;88.0;['Drama', 'Romance']
tt0281001;movie;Noisy Requiem;Tsuitô no zawameki;False;1988;;150.0;['Drama']
tt0281044;movie;Payanangal Mudivathillai;Payanangal Mudivathillai;False;1982;;133.0;['Drama', 'Musical', 'Romance']
tt0281048;movie;Satan's Slave;Pengabdi Setan;False;1982;;96.0;['Horror']
tt0281063;movie;Pesvebi;Pesvebi;False;1987;;87.0;['Drama']
tt0281099;movie;Pudhu Kavithai;Pudhu Kavithai;False;1982;;138.0;['Drama', 'Romance']
tt0281111;movie;Ram Robert Rahim;Ram Robert Rahim;False;1980;;154.0;['Action', 'Comedy', 'Drama']
tt0281112;movie;Ram Lakshman;Ram Lakshman;False;1981;;136.0;['Drama']
tt0281116;movie;Raniththeni;Raniththeni;False;1982;;;['Crime', 'Drama', 'Romance']
tt0281146;movie;Az áldozat;Az áldozat;False;1980;;80.0;['Crime', 'Drama', 'Thriller']
tt0281157;movie;Sakalakala Vallavan;Sakalakala Vallavan;False;1982;;138.0;['Action', 'Comedy', 'Romance']
tt0281204;movie;Sokaktan Gelen Kadin;Sokaktan Gelen Kadin;False;1984;;90.0;['Drama']
tt0281217;movie;Sourdough;Sourdough;False;1981;;94.0;['Adventure', 'Western']
tt0281241;movie;Sundelbolong;Sundelbolong;False;1981;;102.0;['Drama', 'Fantasy', 'Horror']
tt0281307;movie;Tskheli zapkhulis sami dge;Tskheli zapkhulis sami dge;False;1981;;80.0;['Drama']
tt0281380;movie;Yagmur Kaçaklari;Yagmur Kaçaklari;False;1987;;125.0;['Drama']
tt0281408;movie;Çile;Çile;False;1980;;;['Drama', 'Romance']
tt0281537;movie;Abrasasas;Abrasasas;False;1984;;82.0;['Drama', 'Family']
tt0281547;movie;Adrian und die Römer;Adrian und die Römer;False;1989;;93.0;['Comedy']
tt0281587;movie;American Hunter;American Hunter;False;1988;;92.0;['Action']
tt0281612;movie;Askim Günahimdir;Askim Günahimdir;False;1984;;89.0;['Drama', 'Music', 'Romance']
tt0281676;movie;Boyanskiyat maystor;Boyanskiyat maystor;False;1981;;108.0;['Drama', 'Romance']
tt0281720;movie;Chorros;Chorros;False;1987;;98.0;['Comedy']
tt0281841;movie;Exu-Piá, Coração de Macunaíma;Exu-Piá, Coração de Macunaíma;False;1986;;124.0;['Comedy']
tt0281858;movie;Flag;Flag;False;1986;;;['Comedy']
tt0281881;movie;Get Rollin';Get Rollin';False;1980;;90.0;['Documentary', 'Drama']
tt0281901;movie;Günesten de Sicak;Günesten de Sicak;False;1987;;79.0;['Drama', 'Romance']
tt0281928;movie;Inar gahined;Inar gahined;False;1989;;;['Thriller']
tt0281931;movie;Instinto Devasso;Instinto Devasso;False;1985;;81.0;['Drama']
tt0281962;movie;A Life;A Life;False;1986;;75.0;['Drama']
tt0282344;movie;De afstand;De afstand;False;1981;;85.0;['Drama']
tt0282370;movie;La bande du Rex;La bande du Rex;False;1980;;100.0;['Drama']
tt0282409;movie;Ch. P. rayonnogo masshtaba;Ch. P. rayonnogo masshtaba;False;1988;;95.0;['Comedy', 'Drama']
tt0282429;movie;Death Raiders;Death Raiders;False;1984;;;['Action', 'Thriller', 'War']
tt0282472;movie;Una estrella;Una estrella;False;1988;;;['Drama', 'Family']
tt0282585;movie;Huzurum Kalmadi;Huzurum Kalmadi;False;1980;;100.0;['Drama']
tt0282606;movie;Inakkilly;Inakkilly;False;1984;;;['Drama', 'Romance']
tt0282629;movie;January Oru Orma;January Oru Orma;False;1987;;115.0;['Action', 'Drama', 'Thriller']
tt0282672;movie;Grave Robbers;Ladrones de tumbas;False;1989;;88.0;['Horror', 'Mystery', 'Thriller']
tt0282713;movie;Makale Mappu Tharu;Makale Mappu Tharu;False;1984;;131.0;['Drama']
tt0282717;movie;Manase Ninakku Mangalam;Manase Ninakku Mangalam;False;1984;;139.0;['Drama', 'Mystery']
tt0282778;movie;Nadodikkattu;Nadodikkattu;False;1987;;158.0;['Comedy']
tt0282799;movie;Layali ibn awa;Layali ibn awa;False;1989;;105.0;['Drama']
tt0282826;movie;Priestly Band;Papadistiki kompania...;False;1983;;95.0;['Comedy']
tt0282827;movie;Pappan Priyappetta Pappan;Pappan Priyappetta Pappan;False;1986;;137.0;['Comedy', 'Fantasy']
tt0282834;movie;Patron Duymasin;Patron Duymasin;False;1985;;88.0;['Comedy']
tt0282845;movie;Piriyilla Naam;Piriyilla Naam;False;1984;;;['Action', 'Drama']
tt0282889;movie;Rajavinte Makan;Rajavinte Makan;False;1986;;132.0;['Action', 'Crime', 'Drama']
tt0282913;movie;Roda, tsanta & kopana no 2;Roda, tsanta & kopana no 2;False;1983;;94.0;['Comedy']
tt0282914;movie;Roda, tsanta & kopana no 3;Roda, tsanta & kopana no 3;False;1984;;94.0;['Comedy']
tt0282958;movie;Serifis, o 'mihanofagos';Serifis, o 'mihanofagos';False;1983;;90.0;['Comedy']
tt0283005;movie;Sri Shirdi Saibaba Mahathyam;Sri Shirdi Saibaba Mahathyam;False;1986;;;['Drama']
tt0283127;movie;Városbújócska;Városbújócska;False;1985;;100.0;['Drama']
tt0283282;movie;Chicoasén;Chicoasén;False;1980;;94.0;['Action', 'Adventure', 'Drama']
tt0283427;movie;Junior;Junior;False;1984;;;['Horror']
tt0283500;movie;Muthodu Muthu;Muthodu Muthu;False;1984;;;['Drama', 'Romance']
tt0283524;movie;Opasen char;Opasen char;False;1984;;90.0;['Comedy', 'Thriller']
tt0283532;movie;Para usted jefa;Para usted jefa;False;1980;;89.0;['Drama', 'Sport']
tt0283577;movie;Sabor a sangre;Sabor a sangre;False;1980;;91.0;['Horror', 'Mystery', 'Western']
tt0283660;movie;Valentín Lazaña;Valentín Lazaña;False;1982;;103.0;['Adventure', 'Comedy', 'Drama']
tt0283888;movie;El apenitas;El apenitas;False;1980;;85.0;['Comedy', 'Fantasy']
tt0283910;movie;Dublikat;Banditi aguris qarkhnidan;False;1983;;94.0;['Comedy', 'Crime']
tt0283961;movie;Braceras y mojados;Braceras y mojados;False;1984;;90.0;['Drama']
tt0284030;movie;De pulquero a millonario;De pulquero a millonario;False;1982;;92.0;['Comedy', 'Drama']
tt0284068;movie;Dr. Faustus;Dr. Faustus;False;1983;;83.0;['Drama']
tt0284084;movie;Elisa da Rarus tavgadasavali;Elisa da Rarus tavgadasavali;False;1987;;80.0;['Fantasy']
