;tconst;primaryTitle;originalTitle;startYear;runtimeMinutes;genres;region;averageRating;numVotes;weight_average
2196;tt0086006;Never Say Never Again;Never Say Never Again;1983;134.0;['Action', 'Adventure', 'Thriller'];US;6.1;68687.0;0.00642
901;tt0082418;Friday the 13th Part 2;Friday the 13th Part 2;1981;87.0;['Horror', 'Mystery', 'Thriller'];US;6.0;69656.0;0.0064
3549;tt0089670;National Lampoon's European Vacation;National Lampoon's European Vacation;1985;95.0;['Adventure', 'Comedy'];US;6.2;66754.0;0.00634
4467;tt0091949;Short Circuit;Short Circuit;1986;98.0;['Comedy', 'Family', 'Sci-Fi'];US;6.6;62588.0;0.00633
344;tt0080801;The Gods Must Be Crazy;The Gods Must Be Crazy;1980;109.0;['Adventure', 'Comedy'];US;7.3;56582.0;0.00633
6991;tt0098384;Steel Magnolias;Steel Magnolias;1989;117.0;['Comedy', 'Drama', 'Romance'];US;7.3;56536.0;0.00632
192;tt0080453;The Blue Lagoon;The Blue Lagoon;1980;104.0;['Adventure', 'Drama', 'Romance'];US;5.8;71002.0;0.00631
4997;tt0093260;Innerspace;Innerspace;1987;120.0;['Action', 'Adventure', 'Comedy'];US;6.8;60556.0;0.00631
521;tt0081283;Ordinary People;Ordinary People;1980;124.0;['Drama'];US;7.7;52674.0;0.00621
746;tt0082085;Blow Out;Blow Out;1981;108.0;['Crime', 'Drama', 'Mystery'];US;7.4;54294.0;0.00616
3633;tt0089853;The Purple Rose of Cairo;The Purple Rose of Cairo;1985;82.0;['Comedy', 'Fantasy', 'Romance'];US;7.7;52023.0;0.00614
1633;tt0084434;An Officer and a Gentleman;An Officer and a Gentleman;1982;124.0;['Drama', 'Romance'];US;7.0;57268.0;0.00614
4035;tt0090967;Down by Law;Down by Law;1986;107.0;['Comedy', 'Crime', 'Drama'];US;7.7;52011.0;0.00614
7128;tt0098724;Sex, Lies, and Videotape;Sex, Lies, and Videotape;1989;100.0;['Drama'];US;7.2;55540.0;0.00613
6310;tt0096463;Working Girl;Working Girl;1988;113.0;['Comedy', 'Drama', 'Romance'];US;6.8;58041.0;0.00605
5805;tt0095250;The Big Blue;Le grand bleu;1988;168.0;['Adventure', 'Drama', 'Sport'];US;7.5;52061.0;0.00598
5601;tt0094812;Bull Durham;Bull Durham;1988;108.0;['Comedy', 'Romance', 'Sport'];US;7.0;55215.0;0.00592
3555;tt0089686;A Nightmare on Elm Street 2: Freddy's Revenge;A Nightmare on Elm Street Part 2: Freddy's Revenge;1985;87.0;['Horror'];US;5.4;70965.0;0.00587
6355;tt0096764;The Adventures of Baron Munchausen;The Adventures of Baron Munchausen;1988;126.0;['Adventure', 'Comedy', 'Fantasy'];US;7.1;53898.0;0.00586
6519;tt0097202;The Killer;Dip huet seung hung;1989;111.0;['Action', 'Crime', 'Drama'];US;7.8;48755.0;0.00583
571;tt0081455;Scanners;Scanners;1981;103.0;['Horror', 'Sci-Fi', 'Thriller'];US;6.7;56262.0;0.00578
3602;tt0089791;Pee-wee's Big Adventure;Pee-wee's Big Adventure;1985;91.0;['Adventure', 'Comedy', 'Family'];US;7.0;53776.0;0.00577
6943;tt0098282;See No Evil, Hear No Evil;See No Evil, Hear No Evil;1989;103.0;['Comedy', 'Crime'];US;6.8;54973.0;0.00573
5769;tt0095174;Frantic;Frantic;1988;120.0;['Crime', 'Drama', 'Mystery'];US;6.9;54191.0;0.00573
3898;tt0090633;An American Tail;An American Tail;1986;80.0;['Adventure', 'Animation', 'Comedy'];US;6.9;54126.0;0.00572
321;tt0080745;Flash Gordon;Flash Gordon;1980;111.0;['Action', 'Adventure', 'Sci-Fi'];US;6.5;57124.0;0.00569
4291;tt0091541;The Money Pit;The Money Pit;1986;91.0;['Comedy'];US;6.4;57659.0;0.00565
7083;tt0098627;Weekend at Bernie's;Weekend at Bernie's;1989;97.0;['Adventure', 'Comedy', 'Crime'];US;6.4;57603.0;0.00565
2860;tt0087781;The Natural;The Natural;1984;138.0;['Drama', 'Sport'];US;7.4;49556.0;0.00562
2945;tt0087985;Red Dawn;Red Dawn;1984;114.0;['Action', 'Drama', 'Thriller'];US;6.3;58240.0;0.00562
6416;tt0096933;Black Rain;Black Rain;1989;125.0;['Action', 'Crime', 'Thriller'];US;6.6;55490.0;0.00561
3356;tt0089155;Fletch;Fletch;1985;98.0;['Comedy', 'Crime', 'Mystery'];US;6.9;53022.0;0.00561
1742;tt0084707;Sophie's Choice;Sophie's Choice;1982;150.0;['Drama', 'Romance'];US;7.5;48624.0;0.00559
7078;tt0098621;The War of the Roses;The War of the Roses;1989;116.0;['Comedy', 'Romance'];US;6.8;53667.0;0.00559
4120;tt0091149;The Great Mouse Detective;The Great Mouse Detective;1986;74.0;['Adventure', 'Animation', 'Family'];US;7.2;50310.0;0.00555
2473;tt0086837;2010: The Year We Make Contact;2010: The Year We Make Contact;1984;116.0;['Adventure', 'Mystery', 'Sci-Fi'];US;6.7;53863.0;0.00553
6695;tt0097659;Kickboxer;Kickboxer;1989;97.0;['Action', 'Sport', 'Thriller'];US;6.4;56328.0;0.00552
2952;tt0088000;Revenge of the Nerds;Revenge of the Nerds;1984;90.0;['Comedy'];US;6.6;54543.0;0.00552
2355;tt0086393;Superman III;Superman III;1983;125.0;['Action', 'Adventure', 'Comedy'];US;5.0;70855.0;0.00543
3443;tt0089370;The Jewel of the Nile;The Jewel of the Nile;1985;106.0;['Action', 'Adventure', 'Comedy'];US;6.1;57915.0;0.00541
6847;tt0098067;Parenthood;Parenthood;1989;124.0;['Comedy', 'Drama'];US;7.0;50332.0;0.0054
4145;tt0091217;Hoosiers;Hoosiers;1986;114.0;['Drama', 'Sport'];US;7.4;47596.0;0.0054
4141;tt0091209;The Hitcher;The Hitcher;1986;97.0;['Action', 'Thriller'];US;7.2;48698.0;0.00537
5694;tt0094964;Dead Ringers;Dead Ringers;1988;116.0;['Drama', 'Horror', 'Thriller'];US;7.2;48066.0;0.0053
6692;tt0097647;The Karate Kid Part III;The Karate Kid Part III;1989;112.0;['Action', 'Drama', 'Family'];US;5.3;64352.0;0.00523
950;tt0082517;History of the World: Part I;History of the World: Part I;1981;92.0;['Comedy', 'History', 'Musical'];US;6.8;50108.0;0.00522
5461;tt0094336;Withnail & I;Withnail & I;1987;107.0;['Comedy', 'Drama'];US;7.6;44400.0;0.00517
2031;tt0085549;Flashdance;Flashdance;1983;95.0;['Drama', 'Music', 'Romance'];US;6.2;54283.0;0.00516
4075;tt0091059;Flight of the Navigator;Flight of the Navigator;1986;90.0;['Adventure', 'Comedy', 'Family'];US;6.9;48775.0;0.00516
3033;tt0088172;Starman;Starman;1984;115.0;['Romance', 'Sci-Fi'];US;7.0;48031.0;0.00515
4112;tt0091129;The Golden Child;The Golden Child;1986;94.0;['Action', 'Adventure', 'Comedy'];US;5.9;56628.0;0.00512
6989;tt0098382;Star Trek V: The Final Frontier;Star Trek V: The Final Frontier;1989;107.0;['Action', 'Adventure', 'Fantasy'];US;5.5;60700.0;0.00512
1387;tt0083767;Creepshow;Creepshow;1982;120.0;['Comedy', 'Fantasy', 'Horror'];US;6.8;48875.0;0.00509
3749;tt0090142;Teen Wolf;Teen Wolf;1985;91.0;['Comedy', 'Fantasy', 'Romance'];US;6.1;54380.0;0.00508
5378;tt0094137;Three Men and a Baby;3 Men and a Baby;1987;102.0;['Comedy', 'Drama', 'Family'];US;6.1;54184.0;0.00506
3469;tt0089457;Ladyhawke;Ladyhawke;1985;121.0;['Adventure', 'Comedy', 'Drama'];US;6.9;47860.0;0.00506
3330;tt0089092;Enemy Mine;Enemy Mine;1985;108.0;['Action', 'Adventure', 'Drama'];US;6.8;48456.0;0.00505
4625;tt0092493;Crocodile Dundee II;Crocodile Dundee II;1988;108.0;['Action', 'Adventure', 'Comedy'];US;5.7;57826.0;0.00505
5826;tt0095294;Hellbound: Hellraiser II;Hellbound: Hellraiser II;1988;97.0;['Horror', 'Thriller'];US;6.4;51218.0;0.00502
70;tt0078935;Cannibal Holocaust;Cannibal Holocaust;1980;95.0;['Adventure', 'Horror'];US;5.8;56351.0;0.00501
2460;tt0086637;Zelig;Zelig;1983;79.0;['Comedy'];US;7.7;42361.0;0.005
1293;tt0083530;Airplane II: The Sequel;Airplane II: The Sequel;1982;85.0;['Comedy', 'Sci-Fi'];US;6.1;53322.0;0.00498
3705;tt0090022;Silverado;Silverado;1985;133.0;['Action', 'Crime', 'Drama'];US;7.2;44978.0;0.00496
6028;tt0095776;Oliver & Company;Oliver & Company;1988;74.0;['Adventure', 'Animation', 'Comedy'];US;6.6;49065.0;0.00496
3204;tt0088794;Better Off Dead...;Better Off Dead...;1985;97.0;['Comedy', 'Romance'];US;7.1;45474.0;0.00495
5187;tt0093692;Over the Top;Over the Top;1987;93.0;['Action', 'Drama', 'Sport'];US;5.8;55279.0;0.00491
3713;tt0090056;Spies Like Us;Spies Like Us;1985;102.0;['Adventure', 'Comedy'];US;6.4;50117.0;0.00491
2680;tt0087298;Friday the 13th: The Final Chapter;Friday the 13th: The Final Chapter;1984;91.0;['Horror', 'Thriller'];US;6.0;53223.0;0.00489
6455;tt0097027;Casualties of War;Casualties of War;1989;113.0;['Action', 'Crime', 'Drama'];US;7.1;44855.0;0.00488
6016;tt0095742;A Nightmare on Elm Street 4: The Dream Master;A Nightmare on Elm Street 4: The Dream Master;1988;93.0;['Horror'];US;5.6;56898.0;0.00488
4429;tt0091867;A Room with a View;A Room with a View;1985;117.0;['Drama', 'Romance'];US;7.2;44179.0;0.00487
3618;tt0089822;Police Academy 2: Their First Assignment;Police Academy 2: Their First Assignment;1985;87.0;['Comedy'];US;5.7;55751.0;0.00487
5991;tt0095675;Women on the Verge of a Nervous Breakdown;"Mujeres al borde de un ataque de ""nervios""";1988;88.0;['Comedy', 'Drama'];US;7.5;42132.0;0.00484
1809;tt0084855;The Verdict;The Verdict;1982;129.0;['Drama'];US;7.7;40900.0;0.00483
5806;tt0095253;The Great Outdoors;The Great Outdoors;1988;91.0;['Comedy'];US;6.6;47576.0;0.00481
5811;tt0095271;Halloween 4: The Return of Michael Myers;Halloween 4: The Return of Michael Myers;1988;88.0;['Horror', 'Thriller'];US;5.8;54057.0;0.0048
1717;tt0084649;The Secret of NIMH;The Secret of NIMH;1982;82.0;['Adventure', 'Animation', 'Drama'];US;7.5;41732.0;0.0048
4632;tt0092513;Adventures in Babysitting;Adventures in Babysitting;1987;102.0;['Adventure', 'Comedy', 'Crime'];US;6.9;44962.0;0.00475
792;tt0082186;Clash of the Titans;Clash of the Titans;1981;118.0;['Action', 'Adventure', 'Family'];US;6.9;44884.0;0.00475
4677;tt0092610;Bad Taste;Bad Taste;1987;91.0;['Comedy', 'Horror', 'Sci-Fi'];US;6.5;47352.0;0.00472
1468;tt0083972;Friday the 13th Part III;Friday the 13th Part III;1982;95.0;['Horror', 'Thriller'];US;5.6;54712.0;0.00469
6190;tt0096163;The Vanishing;Spoorloos;1988;107.0;['Mystery', 'Thriller'];US;7.7;39572.0;0.00467
1308;tt0083564;Annie;Annie;1982;126.0;['Comedy', 'Drama', 'Family'];US;6.6;45993.0;0.00465
4134;tt0091187;Heartbreak Ridge;Heartbreak Ridge;1986;130.0;['Drama', 'War'];US;6.8;44472.0;0.00463
5262;tt0093886;Roxanne;Roxanne;1987;107.0;['Comedy', 'Romance'];US;6.6;45672.0;0.00462
285;tt0080661;Dressed to Kill;Dressed to Kill;1980;104.0;['Crime', 'Drama', 'Mystery'];US;7.1;42493.0;0.00462
5225;tt0093777;Prince of Darkness;Prince of Darkness;1987;102.0;['Horror'];US;6.7;44931.0;0.00461
2352;tt0086383;Sudden Impact;Sudden Impact;1983;117.0;['Action', 'Crime', 'Thriller'];US;6.6;45552.0;0.00461
2578;tt0087050;Children of the Corn;Children of the Corn;1984;92.0;['Horror', 'Thriller'];US;5.6;53273.0;0.00457
910;tt0082432;Gallipoli;Gallipoli;1981;110.0;['Adventure', 'Drama', 'History'];US;7.4;39984.0;0.00453
5160;tt0093640;No Way Out;No Way Out;1987;114.0;['Action', 'Crime', 'Drama'];US;7.1;40982.0;0.00446
6484;tt0097108;The Cook, the Thief, His Wife & Her Lover;The Cook, the Thief, His Wife & Her Lover;1989;124.0;['Crime', 'Drama'];US;7.5;38535.0;0.00443
4535;tt0092106;The Transformers: The Movie;The Transformers: The Movie;1986;84.0;['Action', 'Adventure', 'Animation'];US;7.2;40016.0;0.00441
2793;tt0087597;The Last Starfighter;The Last Starfighter;1984;101.0;['Action', 'Adventure', 'Sci-Fi'];US;6.7;42957.0;0.00441
5693;tt0094963;The Dead Pool;The Dead Pool;1988;91.0;['Action', 'Crime', 'Mystery'];US;6.2;46325.0;0.0044
6364;tt0096787;All Dogs Go to Heaven;All Dogs Go to Heaven;1989;84.0;['Adventure', 'Animation', 'Comedy'];US;6.7;42428.0;0.00436
422;tt0080979;Kagemusha;Kagemusha;1980;180.0;['Drama', 'History', 'War'];US;7.9;35927.0;0.00435
1956;tt0085382;Cujo;Cujo;1983;93.0;['Horror', 'Thriller'];US;6.1;46575.0;0.00435
1458;tt0083946;Fitzcarraldo;Fitzcarraldo;1982;158.0;['Adventure', 'Drama'];US;8.0;35406.0;0.00434
2070;tt0085636;Halloween III: Season of the Witch;Halloween III: Season of the Witch;1982;98.0;['Horror', 'Mystery', 'Sci-Fi'];US;5.1;55456.0;0.00433
3038;tt0088184;Stranger Than Paradise;Stranger Than Paradise;1984;89.0;['Comedy', 'Drama'];US;7.4;38091.0;0.00432
6938;tt0098273;Sea of Love;Sea of Love;1989;113.0;['Crime', 'Drama', 'Mystery'];US;6.8;41261.0;0.0043
5145;tt0093605;Near Dark;Near Dark;1987;94.0;['Horror'];US;6.9;40541.0;0.00429
6504;tt0097162;Dead Calm;Dead Calm;1989;96.0;['Horror', 'Thriller'];US;6.8;41057.0;0.00428
6738;tt0097770;Lock Up;Lock Up;1989;109.0;['Action', 'Crime', 'Drama'];US;6.4;43600.0;0.00428
3446;tt0089374;Police Story;Ging chaat goo si;1985;100.0;['Action', 'Comedy', 'Crime'];US;7.5;37082.0;0.00426
4085;tt0091080;Friday the 13th Part VI: Jason Lives;Jason Lives: Friday the 13th Part VI;1986;86.0;['Horror', 'Thriller'];US;6.0;46073.0;0.00424
6533;tt0097240;Drugstore Cowboy;Drugstore Cowboy;1989;101.0;['Crime', 'Drama'];US;7.3;37523.0;0.0042
4668;tt0092593;Goodbye, Children;Au revoir les enfants;1987;104.0;['Drama', 'War'];US;8.0;34164.0;0.00419
1893;tt0085244;The Big Chill;The Big Chill;1983;105.0;['Comedy', 'Drama'];US;7.1;38103.0;0.00415
3716;tt0090060;St. Elmo's Fire;St. Elmo's Fire;1985;110.0;['Drama', 'Romance'];US;6.3;42830.0;0.00413
1670;tt0084522;Porky's;Porky's;1981;94.0;['Comedy'];US;6.2;43273.0;0.00411
748;tt0082089;Body Heat;Body Heat;1981;113.0;['Crime', 'Drama', 'Romance'];US;7.4;36197.0;0.0041
6261;tt0096332;The Unbearable Lightness of Being;The Unbearable Lightness of Being;1988;171.0;['Drama', 'Romance'];US;7.3;36575.0;0.00409
2950;tt0087995;Repo Man;Repo Man;1984;92.0;['Action', 'Comedy', 'Crime'];US;6.9;38002.0;0.00402
7184;tt0099763;Henry: Portrait of a Serial Killer;Henry: Portrait of a Serial Killer;1986;83.0;['Biography', 'Crime', 'Drama'];US;7.0;37075.0;0.00398
3229;tt0088850;Brewster's Millions;Brewster's Millions;1985;102.0;['Comedy'];US;6.5;39889.0;0.00397
5502;tt0094608;The Accused;The Accused;1988;111.0;['Crime', 'Drama'];US;7.1;36379.0;0.00396
226;tt0080516;The Changeling;The Changeling;1980;107.0;['Horror', 'Mystery'];US;7.2;35758.0;0.00394
4731;tt0092718;Can't Buy Me Love;Can't Buy Me Love;1987;94.0;['Comedy', 'Drama', 'Romance'];US;6.7;38257.0;0.00393
5578;tt0094761;The Blob;The Blob;1988;95.0;['Horror', 'Sci-Fi', 'Thriller'];US;6.6;38704.0;0.00391
2510;tt0086927;Bachelor Party;Bachelor Party;1984;105.0;['Comedy'];US;6.3;40432.0;0.0039
5238;tt0093818;Radio Days;Radio Days;1987;88.0;['Comedy'];US;7.4;34267.0;0.00389
6526;tt0097223;Time of the Gypsies;Dom za vesanje;1988;142.0;['Comedy', 'Crime', 'Drama'];US;8.1;30977.0;0.00384
3762;tt0090180;To Live and Die in L.A.;To Live and Die in L.A.;1985;116.0;['Action', 'Crime', 'Drama'];US;7.3;34205.0;0.00383
2276;tt0086216;Rumble Fish;Rumble Fish;1983;94.0;['Crime', 'Drama', 'Romance'];US;7.1;34938.0;0.0038
157;tt0080360;Altered States;Altered States;1980;102.0;['Horror', 'Sci-Fi', 'Thriller'];US;6.9;35888.0;0.00379
5892;tt0095444;Killer Klowns from Outer Space;Killer Klowns from Outer Space;1988;88.0;['Comedy', 'Horror', 'Sci-Fi'];US;6.2;39555.0;0.00376
2396;tt0086491;Twilight Zone: The Movie;Twilight Zone: The Movie;1983;101.0;['Horror', 'Sci-Fi'];US;6.4;38354.0;0.00376
1209;tt0083190;Thief;Thief;1981;123.0;['Action', 'Crime', 'Drama'];US;7.4;32941.0;0.00374
4329;tt0091635;9½ Weeks;Nine 1/2 Weeks;1986;117.0;['Drama', 'Romance'];US;5.9;41418.0;0.00374
4374;tt0091738;Peggy Sue Got Married;Peggy Sue Got Married;1986;103.0;['Comedy', 'Drama', 'Fantasy'];US;6.4;38190.0;0.00374
4392;tt0091777;Police Academy 3: Back in Training;Police Academy 3: Back in Training;1986;83.0;['Comedy'];US;5.3;45924.0;0.00373
1076;tt0082846;On Golden Pond;On Golden Pond;1981;109.0;['Drama'];US;7.6;31893.0;0.00371
3647;tt0089886;Real Genius;Real Genius;1985;108.0;['Comedy', 'Romance', 'Sci-Fi'];US;6.9;34966.0;0.0037
1110;tt0082933;Possession;Possession;1981;124.0;['Drama', 'Horror'];US;7.3;32902.0;0.00368
962;tt0082533;The Howling;The Howling;1981;91.0;['Horror'];US;6.5;36750.0;0.00366
148;tt0080319;9 to 5;Nine to Five;1980;109.0;['Comedy'];US;6.9;34387.0;0.00364
4626;tt0092494;*batteries not included;*batteries not included;1987;106.0;['Comedy', 'Family', 'Fantasy'];US;6.6;35857.0;0.00363
5381;tt0094142;Throw Momma from the Train;Throw Momma from the Train;1987;88.0;['Comedy', 'Crime', 'Thriller'];US;6.3;37413.0;0.00361
5044;tt0093378;La Bamba;La Bamba;1987;108.0;['Biography', 'Drama', 'Music'];US;6.9;34080.0;0.0036
945;tt0082509;Heavy Metal;Heavy Metal;1981;86.0;['Adventure', 'Animation', 'Fantasy'];US;6.6;35587.0;0.0036
6814;tt0097981;A Nightmare on Elm Street 5: The Dream Child;A Nightmare on Elm Street: The Dream Child;1989;89.0;['Fantasy', 'Horror'];US;5.0;46758.0;0.00358
3212;tt0088814;The Black Cauldron;The Black Cauldron;1985;80.0;['Action', 'Adventure', 'Animation'];US;6.3;36886.0;0.00356
2542;tt0086984;Body Double;Body Double;1984;114.0;['Crime', 'Drama', 'Mystery'];US;6.8;34142.0;0.00356
769;tt0082136;The Cannonball Run;The Cannonball Run;1981;95.0;['Action', 'Comedy', 'Sport'];US;6.2;36903.0;0.00351
4471;tt0091954;Sid and Nancy;Sid and Nancy;1986;112.0;['Biography', 'Drama', 'Music'];US;7.0;32752.0;0.00351
4720;tt0092699;Broadcast News;Broadcast News;1987;133.0;['Comedy', 'Drama', 'Romance'];US;7.2;31741.0;0.0035
5126;tt0093560;The Monster Squad;The Monster Squad;1987;79.0;['Action', 'Comedy', 'Fantasy'];US;6.9;33039.0;0.00349
6632;tt0097499;Henry V;Henry V;1989;137.0;['Biography', 'Drama', 'History'];US;7.5;30164.0;0.00347
4344;tt0091670;The Sacrifice;Offret;1986;149.0;['Drama'];US;7.9;28570.0;0.00346
4149;tt0091225;Howard the Duck;Howard the Duck;1986;110.0;['Action', 'Adventure', 'Comedy'];US;4.7;47678.0;0.00343
5313;tt0094006;Some Kind of Wonderful;Some Kind of Wonderful;1987;95.0;['Drama', 'Romance'];US;7.0;31900.0;0.00342
5284;tt0093936;The Secret of My Success;The Secret of My Success;1987;111.0;['Comedy', 'Romance'];US;6.5;34366.0;0.00342
4000;tt0090887;Critters;Critters;1986;86.0;['Comedy', 'Horror', 'Sci-Fi'];US;6.1;36132.0;0.00338
2202;tt0086022;Nostalghia;Nostalghia;1983;125.0;['Drama'];US;8.0;27390.0;0.00336
5102;tt0093507;Masters of the Universe;Masters of the Universe;1987;106.0;['Action', 'Adventure', 'Fantasy'];US;5.3;41299.0;0.00335
3914;tt0090685;Back to School;Back to School;1986;96.0;['Comedy', 'Romance', 'Sport'];US;6.6;33164.0;0.00335
4942;tt0093148;Harry and the Hendersons;Harry and the Hendersons;1987;110.0;['Comedy', 'Family', 'Fantasy'];US;6.0;36268.0;0.00333
606;tt0081534;Somewhere in Time;Somewhere in Time;1980;103.0;['Drama', 'Fantasy', 'Romance'];US;7.2;29976.0;0.00331
3650;tt0089893;Red Sonja;Red Sonja;1985;89.0;['Action', 'Adventure', 'Fantasy'];US;5.1;42242.0;0.0033
3672;tt0089941;Runaway Train;Runaway Train;1985;111.0;['Action', 'Adventure', 'Drama'];US;7.2;29875.0;0.0033
6800;tt0097940;Mystery Train;Mystery Train;1989;110.0;['Comedy', 'Crime', 'Drama'];US;7.5;28628.0;0.00329
3506;tt0089560;Mask;Mask;1985;120.0;['Biography', 'Drama'];US;7.2;29663.0;0.00327
5215;tt0093756;Police Academy 4: Citizens on Patrol;Police Academy 4: Citizens on Patrol;1987;88.0;['Comedy', 'Crime'];US;4.9;43303.0;0.00325
6622;tt0097474;Halloween 5: The Revenge of Michael Myers;Halloween 5: The Revenge of Michael Myers;1989;96.0;['Horror', 'Thriller'];US;4.9;43236.0;0.00325
4174;tt0091288;Jean de Florette;Jean de Florette;1986;120.0;['Comedy', 'Drama'];US;8.1;26090.0;0.00324
4838;tt0092925;Dragnet;Dragnet;1987;106.0;['Comedy', 'Crime'];US;6.0;34940.0;0.00321
2662;tt0087262;Firestarter;Firestarter;1984;114.0;['Action', 'Horror', 'Sci-Fi'];US;6.0;34766.0;0.0032
7268;tt0101026;Tie Me Up! Tie Me Down!;Átame!;1989;101.0;['Comedy', 'Crime', 'Drama'];US;7.0;29697.0;0.00319
2323;tt0086320;Sleepaway Camp;Sleepaway Camp;1983;84.0;['Horror'];US;6.2;33588.0;0.00319
2122;tt0085811;Krull;Krull;1983;116.0;['Action', 'Adventure', 'Fantasy'];US;6.1;33900.0;0.00317
6690;tt0097637;K-9;K-9;1989;101.0;['Action', 'Comedy', 'Crime'];US;6.0;33997.0;0.00313
1246;tt0083284;Victory;Victory;1981;116.0;['Drama', 'Sport', 'War'];US;6.6;30621.0;0.0031
728;tt0082031;Arthur;Arthur;1981;97.0;['Comedy', 'Romance'];US;6.9;29111.0;0.00308
7053;tt0098546;UHF;UHF;1989;97.0;['Comedy', 'Sci-Fi'];US;6.9;29063.0;0.00307
1085;tt0082869;Outland;Outland;1981;109.0;['Action', 'Crime', 'Sci-Fi'];US;6.6;30327.0;0.00307
4435;tt0091877;Ruthless People;Ruthless People;1986;93.0;['Comedy', 'Crime'];US;6.9;28924.0;0.00306
5773;tt0095179;Friday the 13th Part VII: The New Blood;Friday the 13th Part VII: The New Blood;1988;88.0;['Horror', 'Thriller'];US;5.2;38107.0;0.00304
1557;tt0084237;The Last Unicorn;The Last Unicorn;1982;92.0;['Adventure', 'Animation', 'Drama'];US;7.3;27180.0;0.00304
6233;tt0096257;The Thin Blue Line;The Thin Blue Line;1988;101.0;['Crime', 'Documentary'];US;8.0;24727.0;0.00303
6367;tt0096794;Always;Always;1989;122.0;['Drama', 'Fantasy', 'Romance'];US;6.4;30799.0;0.00302
1831;tt0084917;The World According to Garp;The World According to Garp;1982;136.0;['Comedy', 'Drama'];US;7.1;27468.0;0.00299
5901;tt0095467;A Short Film About Love;Krótki film o milosci;1988;87.0;['Drama', 'Romance'];US;8.2;23701.0;0.00298
5499;tt0094602;Above the Law;Above the Law;1988;99.0;['Action', 'Crime', 'Drama'];US;6.0;32431.0;0.00298
4298;tt0091557;The Mosquito Coast;The Mosquito Coast;1986;117.0;['Adventure', 'Drama', 'Thriller'];US;6.6;29355.0;0.00297
788;tt0082176;Christiane F.;Christiane F. - Wir Kinder vom Bahnhof Zoo;1981;138.0;['Biography', 'Drama'];US;7.5;25803.0;0.00297
2550;tt0086993;The Bounty;The Bounty;1984;132.0;['Adventure', 'Drama', 'History'];US;7.0;27678.0;0.00297
6225;tt0096244;Tequila Sunrise;Tequila Sunrise;1988;115.0;['Crime', 'Drama', 'Romance'];US;6.0;32037.0;0.00295
4415;tt0091828;Raw Deal;Raw Deal;1986;106.0;['Action', 'Crime', 'Thriller'];US;5.5;34849.0;0.00294
614;tt0081562;Stir Crazy;Stir Crazy;1980;111.0;['Comedy', 'Crime'];US;6.7;28544.0;0.00293
4719;tt0092695;The Brave Little Toaster;The Brave Little Toaster;1987;90.0;['Adventure', 'Animation', 'Family'];US;7.3;26204.0;0.00293
2557;tt0087003;Broadway Danny Rose;Broadway Danny Rose;1984;84.0;['Comedy'];US;7.4;25724.0;0.00292
5096;tt0093493;Mannequin;Mannequin;1987;90.0;['Comedy', 'Fantasy', 'Romance'];US;5.9;32332.0;0.00292
5803;tt0095243;Gorillas in the Mist;Gorillas in the Mist: The Story of Dian Fossey;1988;129.0;['Biography', 'Drama'];US;7.0;27100.0;0.00291
4521;tt0092076;The Texas Chainsaw Massacre 2;The Texas Chainsaw Massacre 2;1986;101.0;['Comedy', 'Horror'];US;5.6;33955.0;0.00291
