,Unnamed: 0,tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,region,averageRating,numVotes,weight_average
3039,3039,tt0088187,Strangers in Paradise,Strangers in Paradise,1984,84.0,"['Comedy', 'Musical', 'Sci-Fi']",US,4.5,135.0,1e-05
5373,5373,tt0094132,Thikana,Thikana,1987,138.0,"['Crime', 'Drama']",GB,5.7,94.0,1e-05
8781,8781,tt0233464,Clerk,Clerk,1989,165.0,"['Action', 'Crime', 'Drama']",US,2.3,147.0,1e-05
5399,5399,tt0094178,Travelling avant,Travelling avant,1987,114.0,"['Comedy', 'Drama']",FR,6.9,87.0,1e-05
5400,5400,tt0094179,Treasure of the Moon Goddess,Treasure of the Moon Goddess,1987,90.0,"['Action', 'Adventure', 'Comedy']",US,4.4,128.0,1e-05
3020,3020,tt0088147,Solo,Solo,1984,96.0,"['Drama', 'Family']",US,6.4,57.0,1e-05
5404,5404,tt0094187,The Trouble with Dick,The Trouble with Dick,1987,86.0,"['Comedy', 'Sci-Fi']",US,5.2,132.0,1e-05
3018,3018,tt0088142,Snowballing,Snowballing,1984,96.0,['Comedy'],US,3.9,165.0,1e-05
4137,4137,tt0091193,Hell Hunters,Hell Hunters,1987,98.0,['Action'],US,4.1,204.0,1e-05
3233,3233,tt0088867,Bumpstone,Butnskala,1985,90.0,['Drama'],US,7.7,76.0,1e-05
8860,8860,tt0241686,Lovedolls Superstar,Lovedolls Superstar,1986,80.0,"['Comedy', 'Drama', 'Music']",US,7.0,87.0,1e-05
3017,3017,tt0088139,Texas Godfather,Sno-Line,1985,89.0,"['Action', 'Drama']",US,6.1,73.0,1e-05
255,255,tt0080571,The Red Horse,Crveniot konj,1981,137.0,"['Drama', 'History', 'War']",US,7.4,77.0,1e-05
5198,5198,tt0093717,The Perfect Match,The Perfect Match,1987,92.0,"['Comedy', 'Romance']",US,4.7,121.0,1e-05
3015,3015,tt0088137,Sloane,Sloane,1985,94.0,"['Action', 'Comedy', 'Mystery']",US,3.0,209.0,1e-05
5414,5414,tt0094217,The Under Achievers,The Under Achievers,1987,86.0,"['Comedy', 'Crime']",US,3.9,187.0,1e-05
8774,8774,tt0232734,Sunny,Sunny,1984,114.0,"['Drama', 'Romance']",GB,5.6,152.0,1e-05
5397,5397,tt0094172,Trading Hearts,Trading Hearts,1988,88.0,['Comedy'],US,5.1,146.0,1e-05
3022,3022,tt0088154,Sortüz egy fekete bivalyért,Sortüz egy fekete bivalyért,1985,101.0,['Drama'],FR,7.7,58.0,1e-05
3023,3023,tt0088155,Sotto... sotto,Sotto... sotto... strapazzato da anomala passione,1984,105.0,"['Comedy', 'Drama']",US,5.7,149.0,1e-05
3030,3030,tt0088169,Stanley: Every Home Should Have One,Stanley: Every Home Should Have One,1984,93.0,"['Action', 'Comedy']",GB,6.5,51.0,1e-05
8793,8793,tt0234263,Mon curé chez les nudistes,Mon curé chez les nudistes,1982,83.0,['Comedy'],FR,3.2,240.0,1e-05
5376,5376,tt0094135,Three Kinds of Heat,Three Kinds of Heat,1987,88.0,"['Action', 'Comedy']",US,3.8,128.0,1e-05
3038,3038,tt0088185,Strangers Kiss,Strangers Kiss,1983,94.0,['Drama'],US,5.3,177.0,1e-05
3035,3035,tt0088182,Un amour interdit,Un amour interdit,1984,95.0,['Drama'],FR,5.2,64.0,1e-05
252,252,tt0080563,The Other One,Conversa Acabada,1981,100.0,"['Biography', 'Drama', 'Romance']",US,6.3,102.0,1e-05
5381,5381,tt0094144,Thunder III,Thunder III,1988,90.0,"['Action', 'Adventure', 'Drama']",US,4.3,191.0,1e-05
8785,8785,tt0233574,La dinastía de Dracula,La dinastía de Dracula,1980,85.0,"['Horror', 'Mystery', 'Thriller']",US,5.1,83.0,1e-05
8783,8783,tt0233532,De Danadan,De Danadan,1987,120.0,"['Action', 'Comedy']",GB,7.1,121.0,1e-05
5386,5386,tt0094150,The Final Arrangement,Tilinteko,1987,70.0,"['Crime', 'Drama']",US,5.8,139.0,1e-05
3027,3027,tt0088163,Splitz,Splitz,1982,86.0,"['Comedy', 'Music']",US,3.9,156.0,1e-05
3024,3024,tt0088156,Souvenirs souvenirs,Souvenirs souvenirs,1984,124.0,"['Comedy', 'Drama', 'Music']",FR,5.9,105.0,1e-05
5389,5389,tt0094156,Pure America,Tiszta Amerika,1987,113.0,['Drama'],US,7.2,89.0,1e-05
5391,5391,tt0094162,Easy Money,Tong tian da dao,1987,92.0,"['Action', 'Crime', 'Thriller']",US,5.1,119.0,1e-05
5392,5392,tt0094164,Too Much,Too Much,1987,89.0,['Comedy'],US,5.2,127.0,1e-05
8807,8807,tt0235424,Ghost Riders,Ghost Riders,1987,85.0,"['Horror', 'Western']",US,3.5,202.0,1e-05
3100,3100,tt0088345,Soldier's Revenge,Soldier's Revenge,1986,92.0,"['Action', 'Drama', 'War']",US,3.8,100.0,1e-05
5322,5322,tt0094023,Stacking,Stacking,1987,96.0,['Drama'],US,6.8,98.0,1e-05
3146,3146,tt0088646,Nineteen Nineteen,Nineteen Nineteen,1985,99.0,['Drama'],US,6.1,105.0,1e-05
5264,5264,tt0093892,Run If You Can,Run If You Can,1988,89.0,['Thriller'],US,5.5,82.0,1e-05
5265,5265,tt0093893,Running from the Guns,Running from the Guns,1987,87.0,"['Adventure', 'Crime']",US,6.4,57.0,1e-05
3187,3187,tt0088756,"Avaete, Seed of Revenge",Avaeté - Semente da Vingança,1985,110.0,['Drama'],FR,6.5,87.0,1e-05
3149,3149,tt0088671,Farewell to Fred,Adieu blaireau,1985,88.0,"['Crime', 'Drama', 'Thriller']",FR,5.0,114.0,1e-05
235,235,tt0080531,Christmas Mountain,Christmas Mountain,1981,90.0,"['Adventure', 'Drama', 'Family']",US,6.6,117.0,1e-05
3148,3148,tt0088670,Um Adeus Português,Um Adeus Português,1986,85.0,['Drama'],FR,6.2,124.0,1e-05
8819,8819,tt0237073,Captives,Captives,1988,84.0,"['Drama', 'Horror']",US,5.1,72.0,1e-05
5272,5272,tt0093903,SFX Retaliator,SFX Retaliator,1987,85.0,['Action'],US,3.7,130.0,1e-05
5273,5273,tt0093906,Saigon Commandos,Saigon Commandos,1988,84.0,"['Action', 'Adventure']",US,4.9,75.0,1e-05
5274,5274,tt0093908,Saint-Tropez Vice,Police des moeurs: Les filles de Saint Tropez,1987,83.0,"['Crime', 'Drama']",US,4.2,177.0,1e-05
5230,5230,tt0093789,Bizarre,Profumo,1987,98.0,"['Drama', 'Thriller']",US,4.7,199.0,1e-05
3147,3147,tt0088652,90 Days,90 Days,1985,100.0,"['Comedy', 'Romance']",GB,7.0,75.0,1e-05
5279,5279,tt0093919,Savage Harbor,Savage Harbor,1987,85.0,"['Action', 'Drama']",US,4.5,213.0,1e-05
5281,5281,tt0093922,Scenes from the Goldmine,Scenes from the Goldmine,1987,99.0,"['Drama', 'Music', 'Romance']",US,5.8,141.0,1e-05
3186,3186,tt0088753,L'aube,L'aube,1986,93.0,['Drama'],FR,7.1,50.0,1e-05
5262,5262,tt0093888,La rumba,La rumba,1987,95.0,"['Crime', 'Drama']",FR,4.7,102.0,1e-05
11110,11110,tt8760392,Lenz,Lenz,1982,92.0,"['Biography', 'Drama']",US,5.9,102.0,1e-05
5,5,tt0066151,Ninja Destroyer,Ninja Destroyer,1986,92.0,"['Action', 'Adventure']",FR,4.1,97.0,1e-05
8829,8829,tt0237880,"Run, He Is Coming!","Utekajme, uz ide!",1987,81.0,['Comedy'],US,7.1,126.0,1e-05
3173,3173,tt0088717,L'amour propre ne le reste jamais très longtemps,L'amour propre ne le reste jamais très longtemps,1985,87.0,['Comedy'],FR,6.3,68.0,1e-05
4150,4150,tt0091227,Happy Din Don,Foon lok ding dong,1986,94.0,"['Comedy', 'Romance']",US,5.2,68.0,1e-05
5247,5247,tt0093844,Woman Demon Human,Ren gui qing,1987,108.0,['Drama'],US,7.1,120.0,1e-05
5249,5249,tt0093847,Never Travel on a One Way Ticket,Res aldrig på enkel biljett,1987,87.0,"['Drama', 'Sci-Fi', 'Thriller']",US,5.7,77.0,1e-05
4,4,tt0065530,Le cercle des passions,Le cercle des passions,1983,108.0,['Drama'],FR,6.8,56.0,1e-05
5253,5253,tt0093861,The Right Hand Man,The Right Hand Man,1987,97.0,['Drama'],US,4.6,84.0,1e-05
3157,3157,tt0088686,Cupid One,Oi san yat ho,1985,95.0,"['Comedy', 'Drama', 'Romance']",US,6.4,52.0,1e-05
5254,5254,tt0093863,The Undressing,Riisuminen,1986,87.0,['Drama'],US,4.8,170.0,1e-05
5255,5255,tt0093865,Riot on 42nd St.,Riot on 42nd St.,1987,89.0,['Drama'],US,4.7,130.0,1e-05
3163,3163,tt0088702,I Was a Teenage TV Terrorist,I Was a Teenage TV Terrorist,1985,85.0,['Comedy'],US,5.6,74.0,1e-05
5236,5236,tt0093816,Rachel River,Rachel River,1987,85.0,['Drama'],US,5.7,80.0,1e-05
8831,8831,tt0238006,The Abduction of Figaro by P.D.Q Bach (1807-1742)?,The Abduction of Figaro by P.D.Q Bach (1807-1742)?,1984,144.0,"['Comedy', 'Musical']",US,8.9,72.0,1e-05
5235,5235,tt0093804,Seven Years Itch,Qi nian zhi yang,1987,82.0,"['Comedy', 'Drama']",US,5.2,86.0,1e-05
5282,5282,tt0093932,Scorpion,Scorpion,1986,98.0,"['Action', 'Drama']",US,4.2,176.0,1e-05
5284,5284,tt0093937,The Secret of the Incas' Empire,Alla ricerca dell'impero sepolto,1987,94.0,"['Action', 'Adventure', 'Sci-Fi']",US,4.1,106.0,1e-05
8808,8808,tt0235555,Lucifer,Lucifer,1987,100.0,['Horror'],US,3.4,264.0,1e-05
8836,8836,tt0238302,Innocent Prey,Innocent Prey,1984,77.0,"['Horror', 'Thriller']",US,4.9,181.0,1e-05
3200,3200,tt0088786,Bell Diamond,Bell Diamond,1986,96.0,['Drama'],US,7.6,62.0,1e-05
3121,3121,tt0088404,Wildrose,Wildrose,1984,95.0,['Drama'],US,6.7,76.0,1e-05
5222,5222,tt0093775,Tomorrow's a Killer,Prettykill,1987,94.0,"['Crime', 'Drama', 'Horror']",US,2.7,307.0,1e-05
3114,3114,tt0088382,The Way It Is,The Way It Is,1985,80.0,['Comedy'],US,5.9,87.0,1e-05
3111,3111,tt0088378,Warming Up,Warming Up,1985,94.0,"['Comedy', 'Family']",GB,7.6,79.0,1e-05
5311,5311,tt0094005,Big Deal After 20 Years,I soliti ignoti vent'anni dopo,1985,99.0,['Comedy'],US,5.4,174.0,1e-05
11072,11072,tt7966184,Captain Tsubasa Movie 04: The Great World Competition! The Junior World Cup,Kyaputen tsubasa sekai daisakusen!! Jr. Warudo kappu,1986,57.0,"['Animation', 'Sport']",US,6.9,52.0,1e-05
3109,3109,tt0088371,A vörös grófnö,A vörös grófnö,1985,180.0,"['Biography', 'Drama']",US,6.3,59.0,1e-05
11071,11071,tt7966088,Captain Tsubasa Movie 02 - Attention! The Japanese Junior Selection,Kyaputen tsubasa ayaushi! Zen'nihon Jr,1985,60.0,"['Animation', 'Sport']",US,6.9,77.0,1e-05
5315,5315,tt0094010,Below Zero,Sottozero,1987,93.0,['Comedy'],US,6.1,116.0,1e-05
8810,8810,tt0235800,Surgikill,Surgikill,1989,88.0,"['Comedy', 'Horror']",US,3.8,98.0,1e-05
3105,3105,tt0088358,Vive les femmes!,Vive les femmes!,1984,87.0,['Comedy'],FR,4.9,176.0,1e-05
4146,4146,tt0091221,Hotel St. Pauli,Hotel St. Pauli,1988,121.0,['Drama'],US,3.5,264.0,1e-05
8,8,tt0067694,Die Russen kommen,Die Russen kommen,1987,92.0,"['Drama', 'War']",US,6.7,89.0,1e-05
3103,3103,tt0088356,Violated,Violated,1984,88.0,"['Crime', 'Drama', 'Thriller']",US,5.7,116.0,1e-05
3123,3123,tt0088407,Winter Flight,Winter Flight,1984,89.0,"['Drama', 'Romance']",US,7.6,81.0,1e-05
5303,5303,tt0093987,Slammer Girls,Slammer Girls,1987,80.0,['Comedy'],US,4.2,153.0,1e-05
3126,3126,tt0088418,Profile in Anger,Wu ming huo,1984,85.0,"['Action', 'Crime', 'Thriller']",US,6.2,57.0,1e-05
5292,5292,tt0093959,Shock! Shock! Shock!,Shock! Shock! Shock!,1987,60.0,"['Adventure', 'Comedy', 'Fantasy']",US,6.0,78.0,1e-05
11089,11089,tt8312804,Saad the Orphan,Saad El Yateem,1985,105.0,['Drama'],US,6.6,131.0,1e-05
3141,3141,tt0088463,À nous les garçons,À nous les garçons,1985,102.0,['Comedy'],FR,4.4,165.0,1e-05
11088,11088,tt8309898,The Session Is Secret,Al Galssa Serreya,1986,115.0,['Drama'],US,6.7,65.0,1e-05
5289,5289,tt0093954,She Must Be Seeing Things,She Must Be Seeing Things,1987,95.0,['Drama'],US,5.9,76.0,1e-05
5290,5290,tt0093955,Wonder Women,Shen qi liang xia nu,1987,94.0,['Comedy'],US,6.2,83.0,1e-05
5228,5228,tt0093784,P.I. Private Investigations,P.I. Private Investigations,1987,91.0,"['Crime', 'Thriller']",US,5.4,159.0,1e-05
5293,5293,tt0093962,The Romance of Book and Sword,Shu jian en chou lu,1987,180.0,"['Action', 'Drama']",US,6.6,88.0,1e-05
3128,3128,tt0088424,Cherie,Xue er,1984,92.0,"['Comedy', 'Drama']",US,5.8,89.0,1e-05
3135,3135,tt0088451,Zhenshchina i chetvero yeyo muzhchin,Zhenshchina i chetvero yeyo muzhchin,1983,91.0,"['Crime', 'Drama', 'Mystery']",US,7.3,119.0,1e-05
5295,5295,tt0093965,If the Sun Never Returns,Si le soleil ne revenait pas,1987,115.0,['Drama'],FR,7.0,79.0,1e-05
3134,3134,tt0088449,Zero,Zerosen moyu,1984,128.0,"['Drama', 'War']",US,6.1,75.0,1e-05
8837,8837,tt0238318,It Came from Somewhere Else,It Came from Somewhere Else,1988,89.0,"['Comedy', 'Sci-Fi']",US,5.1,141.0,1e-05
233,233,tt0080529,Rendezvous with Death,Qing tie,1980,98.0,"['Action', 'Adventure', 'Mystery']",US,6.7,134.0,1e-05
5225,5225,tt0093778,The Princess Academy,The Princess Academy,1987,90.0,['Comedy'],US,3.4,188.0,1e-05
5417,5417,tt0094222,Once We Were Dreamers,Ha-Holmim,1987,120.0,['Drama'],US,6.2,75.0,1e-05
5420,5420,tt0094236,Valentino Returns,Valentino Returns,1989,102.0,"['Drama', 'Romance']",US,5.9,87.0,1e-05
8723,8723,tt0228196,Death Collector,Death Collector,1988,92.0,"['Action', 'Sci-Fi', 'Western']",US,4.3,157.0,1e-05
2893,2893,tt0087859,Marriage Counselor Tora-san,Otoko wa tsurai yo: Yogiri ni musebu torajiro,1984,102.0,['Comedy'],US,6.3,62.0,1e-05
2892,2892,tt0087858,Tora-san's Forbidden Love,Otoko wa tsurai yo: Torajirô shinjitsu ichiro,1984,107.0,"['Comedy', 'Romance']",US,6.5,68.0,1e-05
5535,5535,tt0094680,As Time Goes by,As Time Goes by,1988,96.0,"['Comedy', 'Sci-Fi']",GB,5.5,151.0,1e-05
8739,8739,tt0229005,Go for Broke,V Madonna: daisenso,1985,107.0,['Action'],US,6.2,77.0,1e-05
227,227,tt0080518,Charlotte,Charlotte,1981,96.0,"['Biography', 'Drama', 'War']",US,6.7,117.0,1e-05
5539,5539,tt0094693,B.O.R.N.,B.O.R.N.,1989,92.0,"['Horror', 'Thriller']",US,4.1,209.0,1e-05
5543,5543,tt0094700,Backstage,Backstage,1988,94.0,['Drama'],GB,7.2,57.0,1e-05
3264,3264,tt0088942,The Comic,The Comic,1985,92.0,"['Drama', 'Horror', 'Sci-Fi']",US,3.5,134.0,1e-05
2881,2881,tt0087828,Octavia,Octavia,1982,93.0,['Drama'],US,6.2,114.0,1e-05
5546,5546,tt0094706,Bal poussière,Bal poussière,1989,101.0,['Comedy'],FR,6.4,111.0,1e-05
2880,2880,tt0087825,The Oasis,The Oasis,1984,92.0,['Drama'],US,6.3,90.0,1e-05
5548,5548,tt0094711,Baptême,Baptême,1989,127.0,"['Biography', 'Drama', 'Romance']",FR,6.1,101.0,1e-05
8735,8735,tt0228780,Retour en force,Retour en force,1980,94.0,"['Action', 'Comedy', 'Crime']",FR,5.3,108.0,1e-05
2874,2874,tt0087812,Nights Without Moons and Suns,Noches sin lunas ni soles,1984,95.0,"['Crime', 'Mystery', 'Thriller']",US,7.2,76.0,1e-05
10792,10792,tt5049906,Subah Subah,Subah Subah,1983,120.0,['Romance'],US,8.0,95.0,1e-05
8734,8734,tt0228775,Day Off,Repo,1982,75.0,"['Comedy', 'Drama']",FR,6.6,91.0,1e-05
5533,5533,tt0094676,Arizona Heat,Arizona Heat,1988,85.0,"['Action', 'Crime']",US,4.4,215.0,1e-05
2894,2894,tt0087863,Over Exposed,Over Exposed,1984,93.0,"['Drama', 'Romance']",US,6.1,100.0,1e-05
8773,8773,tt0232521,Ravnovesie,Ravnovesie,1983,140.0,['Drama'],FR,8.5,81.0,1e-05
2898,2898,tt0087869,Padre nuestro,Padre nuestro,1985,105.0,['Drama'],FR,6.2,136.0,1e-05
3253,3253,tt0088921,The Black Arrow,Chyornaya strela,1985,91.0,"['Adventure', 'History', 'War']",US,6.6,97.0,1e-05
5168,5168,tt0093663,The Occultist,The Occultist,1988,82.0,"['Action', 'Horror', 'Sci-Fi']",US,2.5,222.0,1e-05
5516,5516,tt0094643,Season of Fear,Season of Fear,1989,89.0,['Thriller'],US,4.5,164.0,1e-05
5517,5517,tt0094644,American Roulette,American Roulette,1988,102.0,['Thriller'],US,4.3,211.0,1e-05
10817,10817,tt5209534,Battles Without Honor and Humanity: The Complete Saga,Jingi naki tatakai: Sôshûhen,1980,224.0,['Crime'],US,6.3,84.0,1e-05
5519,5519,tt0094646,The Girlfriend,La amiga,1988,110.0,['Drama'],US,5.9,123.0,1e-05
2903,2903,tt0087883,Paris Seen By... 20 Years After,Paris vu par... 20 ans après,1984,100.0,"['Comedy', 'Drama']",US,6.0,58.0,1e-05
10814,10814,tt5199474,Sauve la vie (qui peut),Sauve la vie (qui peut),1981,102.0,"['Documentary', 'Drama']",FR,6.3,80.0,1e-05
5522,5522,tt0094654,Ander Eta Yul,Ander Eta Yul,1988,90.0,"['Comedy', 'Drama']",FR,5.8,159.0,1e-05
5523,5523,tt0094655,Andy Colby's Incredible Adventure,Andy Colby's Incredible Adventure,1988,75.0,"['Adventure', 'Fantasy', 'Sci-Fi']",US,3.4,164.0,1e-05
3256,3256,tt0088929,Club Life,Club Life,1986,93.0,"['Action', 'Drama', 'Thriller']",US,4.7,152.0,1e-05
5525,5525,tt0094658,Firing Squad,Animal Protector,1989,96.0,['Action'],US,3.8,123.0,1e-05
5527,5527,tt0094662,Les années sandwiches,Les années sandwiches,1988,100.0,['Drama'],FR,6.8,87.0,1e-05
2900,2900,tt0087877,How Did You Get In? We Didn't See You Leave,Par où t'es rentré? On t'a pas vu sortir,1984,90.0,['Comedy'],US,3.0,139.0,1e-05
2899,2899,tt0087872,Burning Angel,Palava enkeli,1984,106.0,['Drama'],US,5.3,68.0,1e-05
5158,5158,tt0093639,No Safe Haven,No Safe Haven,1987,95.0,['Action'],US,4.4,175.0,1e-05
2860,2860,tt0087786,Shackin' Up,New York Nights,1984,103.0,"['Drama', 'Romance']",US,4.7,174.0,1e-05
8733,8733,tt0228754,La puritana,La puritana,1989,92.0,"['Crime', 'Drama']",US,5.6,98.0,1e-05
5558,5558,tt0094729,Berlín Blues,Berlín Blues,1988,104.0,"['Drama', 'Musical']",US,5.6,65.0,1e-05
2832,2832,tt0087705,Melvin: Son of Alvin,Melvin: Son of Alvin,1984,85.0,['Comedy'],US,4.6,138.0,1e-05
8726,8726,tt0228362,Story of White Coat: Indecent Acts,Hakui monogatari: Midasu!,1984,55.0,"['Comedy', 'Drama']",US,6.4,93.0,1e-05
5582,5582,tt0094769,Blue Movies,Blue Movies,1988,92.0,['Comedy'],US,4.1,178.0,1e-05
4285,4285,tt0091535,Les mois d'avril sont meurtriers,Les mois d'avril sont meurtriers,1987,88.0,['Crime'],FR,6.6,141.0,1e-05
5586,5586,tt0094777,La Bohème,La Bohème,1988,106.0,"['Drama', 'Musical', 'Romance']",FR,7.1,100.0,1e-05
5587,5587,tt0094781,Bonjour l'angoisse,Bonjour l'angoisse,1988,95.0,['Comedy'],FR,5.6,119.0,1e-05
8725,8725,tt0228361,Woman in a Box: Virgin Sacrifice,Hako no naka no onna: Shojo ikenie,1985,82.0,['Horror'],US,5.6,111.0,1e-05
5589,5589,tt0094785,Born to Race,Born to Race,1988,98.0,"['Action', 'Drama']",US,3.9,149.0,1e-05
5147,5147,tt0093614,The Newlydeads,The Newlydeads,1988,77.0,['Horror'],US,3.9,238.0,1e-05
2826,2826,tt0087689,Massive Retaliation,Massive Retaliation,1984,90.0,"['Drama', 'War']",US,4.7,146.0,1e-05
5592,5592,tt0094789,Boulevard of Broken Dreams,Boulevard of Broken Dreams,1988,94.0,['Drama'],US,5.4,80.0,1e-05
8724,8724,tt0228360,Woman in a Box 2,Hako no naka no onna II,1988,73.0,"['Drama', 'Horror']",US,5.3,107.0,1e-05
5146,5146,tt0093611,The Adventures of Oliver Twist,Las aventuras de Oliver Twist,1987,91.0,"['Adventure', 'Animation', 'Family']",US,6.5,85.0,1e-05
2821,2821,tt0087679,The Owl vs. Bumbo,Mao tou ying yu xiao fei xiang,1984,99.0,"['Action', 'Comedy']",US,5.8,151.0,1e-05
2819,2819,tt0087676,A Man Like Eva,Ein Mann wie EVA,1984,92.0,"['Biography', 'Drama']",US,5.8,117.0,1e-05
3278,3278,tt0088973,Cuatro mujeres y un lío,Cuatro mujeres y un lío,1985,96.0,['Comedy'],FR,5.0,86.0,1e-05
10757,10757,tt4309644,A Traffic Controller on Crossroads,Nekoli chopyong,1986,59.0,['Drama'],US,6.0,87.0,1e-05
3276,3276,tt0088968,Crossover Dreams,Crossover Dreams,1985,86.0,"['Comedy', 'Drama', 'Musical']",US,6.0,124.0,1e-05
8888,8888,tt0244808,Soultangler,Soultangler,1987,90.0,['Horror'],US,4.4,177.0,1e-05
3269,3269,tt0088955,The Cosmic Eye,The Cosmic Eye,1986,71.0,"['Animation', 'Sci-Fi']",US,6.4,116.0,1e-05
2857,2857,tt0087779,Les nanas,Les nanas,1985,88.0,['Comedy'],GB,4.8,149.0,1e-05
2855,2855,tt0087776,The Naked Country,The Naked Country,1985,90.0,"['Action', 'Drama', 'Romance']",GB,5.5,111.0,1e-05
8887,8887,tt0244786,Sexbomb,Sexbomb,1989,86.0,"['Comedy', 'Horror']",US,5.1,175.0,1e-05
2854,2854,tt0087768,My Therapist,My Therapist,1983,85.0,['Drama'],US,5.4,72.0,1e-05
5156,5156,tt0093637,No Dead Heroes,No Dead Heroes,1986,86.0,['Action'],US,3.6,146.0,1e-05
223,223,tt0080512,Iron Chain Assassin,Cha chi nan fei,1980,96.0,"['Action', 'Drama', 'Mystery']",US,6.4,137.0,1e-05
5575,5575,tt0094756,Blackout,Blackout,1988,87.0,"['Drama', 'Thriller']",US,5.7,107.0,1e-05
2842,2842,tt0087738,Mona and the Time of Burning Love,Mona ja palavan rakkauden aika,1983,109.0,['Drama'],FR,5.7,124.0,1e-05
8728,8728,tt0228544,Time of Wickedness,Ma no toki,1985,110.0,['Drama'],US,6.4,109.0,1e-05
5154,5154,tt0093630,Nights in White Satin,Nights in White Satin,1987,97.0,"['Drama', 'Romance']",US,5.4,121.0,1e-05
10771,10771,tt4615308,Bloodstream,Bloodstream,1985,77.0,['Horror'],US,4.8,86.0,1e-05
3273,3273,tt0088962,Crime Killer,Crime Killer,1987,90.0,"['Action', 'Crime']",US,6.2,79.0,1e-05
5574,5574,tt0094755,Blackbelt II,Blackbelt II,1989,83.0,['Action'],US,3.3,106.0,1e-05
5513,5513,tt0094639,Alouette,"Alouette, je te plumerai",1988,98.0,['Comedy'],FR,5.4,69.0,1e-05
2909,2909,tt0087900,Change of Fate,Peremena uchasti,1987,109.0,['Drama'],US,7.1,134.0,1e-05
2912,2912,tt0087907,Pessi and Illusia,Pessi ja Illusia,1984,77.0,"['Family', 'Fantasy']",US,6.4,97.0,1e-05
5465,5465,tt0094350,Code of Honour,Yi ben wu yan,1987,89.0,"['Action', 'Drama']",US,5.6,154.0,1e-05
8763,8763,tt0230831,Sunset Strip,Sunset Strip,1985,82.0,"['Action', 'Crime', 'Drama']",US,5.2,110.0,1e-05
5448,5448,tt0094314,West Is West,West Is West,1989,80.0,"['Comedy', 'Musical', 'Romance']",US,7.2,73.0,1e-05
8762,8762,tt0230686,Story of an Unknown Man,Rasskaz neizvestnogo cheloveka,1981,100.0,"['Drama', 'Romance']",FR,7.5,64.0,1e-05
8761,8761,tt0230634,Petlya Oriona,Petlya Oriona,1981,85.0,['Sci-Fi'],FR,4.8,163.0,1e-05
257,257,tt0080580,Cuba Crossing,Cuba Crossing,1980,90.0,['Action'],US,3.9,209.0,1e-05
2984,2984,tt0088076,The Secret Policeman's Private Parts,The Secret Policeman's Private Parts,1984,77.0,"['Comedy', 'Documentary', 'Music']",US,7.2,96.0,1e-05
5454,5454,tt0094323,The Wild Pair,The Wild Pair,1987,88.0,"['Action', 'Comedy', 'Crime']",US,4.4,178.0,1e-05
2983,2983,tt0088075,Secret Places,Secret Places,1984,98.0,['Drama'],US,7.0,111.0,1e-05
5456,5456,tt0094328,A Winter Tan,A Winter Tan,1987,91.0,['Drama'],US,5.6,145.0,1e-05
2981,2981,tt0088073,The Secret Diary of Sigmund Freud,The Secret Diary of Sigmund Freud,1984,90.0,"['Biography', 'Comedy']",US,4.4,219.0,1e-05
8759,8759,tt0230294,Hip Hip Hurray,Hip Hip Hurray,1984,121.0,"['Drama', 'Sport']",GB,7.5,93.0,1e-05
10873,10873,tt5823524,Crocodile Fury,Crocodile Fury,1988,87.0,"['Action', 'Crime', 'Fantasy']",FR,5.2,78.0,1e-05
5461,5461,tt0094343,Princess Fragrance,Xiang xiang gong zhu,1987,94.0,"['Action', 'Drama', 'History']",US,7.3,54.0,1e-05
5462,5462,tt0094344,Heartbeat 100,Sam tiu yat baak,1987,93.0,"['Comedy', 'Crime', 'Mystery']",US,6.8,67.0,1e-05
5183,5183,tt0093687,Tora-san Plays Daddy,Otoko wa tsurai yo: Torajiro monogatari,1987,101.0,['Comedy'],US,6.8,66.0,1e-05
3240,3240,tt0088881,The Manhunt,Cane arrabbiato,1984,91.0,"['Action', 'Crime', 'Drama']",US,4.9,188.0,1e-05
8765,8765,tt0230961,Return from Orbit,Vozvrashchenie s orbity,1984,89.0,['Sci-Fi'],US,6.2,56.0,1e-05
9,9,tt0071261,Bástyasétány hetvennégy,Bástyasétány hetvennégy,1984,76.0,"['Comedy', 'Drama']",US,7.1,83.0,1e-05
8768,8768,tt0231437,17 sfaires gia enan angelo,17 sfaires gia enan angelo,1981,98.0,"['Drama', 'War']",FR,5.5,75.0,1e-05
3008,3008,tt0088122,El siniestro doctor Orloff,El siniestro doctor Orloff,1984,87.0,['Horror'],US,5.4,105.0,1e-05
3007,3007,tt0088119,Silver City,Silver City,1984,101.0,"['Drama', 'History', 'Romance']",US,6.4,92.0,1e-05
5424,5424,tt0094245,Vent de panique,Vent de panique,1987,90.0,['Comedy'],FR,5.5,67.0,1e-05
3004,3004,tt0088112,The Return of Pom Pom,Seung lung chut hoi,1984,83.0,"['Action', 'Comedy']",US,6.1,80.0,1e-05
5193,5193,tt0093708,La passerelle,La passerelle,1988,92.0,['Drama'],GB,5.5,124.0,1e-05
8865,8865,tt0242321,Maneuvers,Boetie Gaan Border Toe!,1984,92.0,"['Comedy', 'War']",US,6.6,102.0,1e-05
5191,5191,tt0093704,Partition,Partition,1987,100.0,['Drama'],US,7.1,59.0,1e-05
5441,5441,tt0094294,Angel of Vengeance,Angel of Vengeance,1987,90.0,"['Action', 'Drama']",US,3.6,269.0,1e-05
